order_id,order_date,customer_id,city,state,Age,Gender,category,sub_category,product_name,price,quantity,discount_pct,payment_mode,delivery_days,return_flag,rating,marketing_channel
OD1787,2/25/2026,C231,Chennai,Maharashtra,31,Female,Electronics,Decor,HP Laptop,60929,1,30,NetBanking,9,Yes,3,Referral
OD1788,2/26/2026,C903,Bangalore,Tamil Nadu,43,Female,Home,Accessories,Men T-Shirt,2014,2,15,COD,5,No,3,Email
OD1789,2/27/2026,C169,Kolkata,Tamil Nadu,44,Male,Electronics,Furniture,Prestige Cooker,15104,3,20,Card,8,No,3,Organic
OD1790,2/28/2026,C351,Nagpur,Karnataka,26,Female,Electronics,Kitchen,Office Chair,56739,3,0,COD,9,No,3,Referral
OD1791,3/1/2026,C514,Jaipur,Karnataka,43,Male,Electronics,Clothing,Redmi Phone,6085,3,10,UPI,2,No,5,Email
OD1792,3/2/2026,C886,Mumbai,Tamil Nadu,39,Female,Home,Furniture,HP Laptop,31685,2,15,Card,2,Yes,4,Referral
OD1793,3/3/2026,C544,Hyderabad,Tamil Nadu,47,Male,Home,Decor,HP Laptop,27427,3,40,Card,9,No,3,Organic
OD1794,3/4/2026,C975,Chennai,Tamil Nadu,60,Female,Electronics,Decor,Prestige Cooker,21210,2,20,COD,7,Yes,2,Referral
OD1795,3/5/2026,C281,Delhi,Karnataka,34,Female,Fashion,Kitchen,Redmi Phone,55461,2,5,Card,7,No,3,Email
OD1796,3/6/2026,C266,Delhi,Tamil Nadu,43,Male,Fashion,Footwear,Nike Shoes,20538,3,15,NetBanking,6,No,5,Referral
OD1797,3/7/2026,C190,Delhi,Tamil Nadu,53,Female,Home,Kitchen,HP Laptop,37060,1,20,UPI,7,Yes,2,Referral
OD1798,3/8/2026,C813,Mumbai,Rajasthan,18,Male,Home,Footwear,Samsung Phone,2076,1,0,COD,4,No,3,Email
OD1799,3/9/2026,C957,Delhi,Telangana,25,Male,Home,Decor,Prestige Cooker,28849,3,5,COD,8,Yes,4,Ads
OD1800,3/10/2026,C630,Pune,Maharashtra,52,Male,Home,Mobile,HP Laptop,34297,3,20,Card,9,No,2,Referral
OD1801,3/11/2026,C138,Chennai,Delhi,32,Male,Home,Decor,Women Kurti,11284,2,20,NetBanking,9,Yes,2,Referral
OD1802,3/12/2026,C225,Pune,Maharashtra,39,Male,Fashion,Accessories,Redmi Phone,62456,3,10,Card,3,No,4,Organic
OD1803,3/13/2026,C550,Nagpur,Telangana,31,Female,Home,Furniture,Men T-Shirt,65930,2,30,Card,2,No,2,Ads
OD1804,3/14/2026,C272,Chennai,Delhi,43,Male,Electronics,Furniture,HP Laptop,17796,3,15,COD,9,No,3,Organic
OD1805,3/15/2026,C752,Pune,Gujarat,45,Female,Electronics,Laptop,Prestige Cooker,64271,1,10,Card,4,No,2,Email
OD1806,3/16/2026,C853,Chennai,Tamil Nadu,40,Male,Fashion,Laptop,Men T-Shirt,20080,1,40,UPI,9,Yes,3,Email
OD1807,3/17/2026,C319,Nagpur,Telangana,31,Male,Electronics,Decor,Samsung Phone,55691,3,5,Card,5,No,4,Organic
OD1808,3/18/2026,C737,Ahmedabad,Rajasthan,41,Female,Fashion,Accessories,Men T-Shirt,1961,2,30,Card,4,No,1,Referral
OD1809,3/19/2026,C157,Mumbai,Gujarat,19,Male,Fashion,Laptop,Women Kurti,64672,1,20,COD,6,No,4,Ads
OD1810,3/20/2026,C759,Mumbai,Tamil Nadu,43,Male,Electronics,Furniture,Nike Shoes,16010,2,10,Card,5,No,3,Organic
OD1811,3/21/2026,C575,Delhi,Karnataka,31,Female,Home,Kitchen,HP Laptop,49164,3,30,NetBanking,5,No,5,Organic
OD1812,3/22/2026,C555,Bangalore,West Bengal,24,Male,Electronics,Mobile,Boat Earphones,44913,3,40,COD,9,No,4,Email
OD1813,3/23/2026,C928,Delhi,Telangana,20,Male,Electronics,Mobile,Boat Earphones,13885,1,15,Card,7,Yes,5,Referral
OD1814,3/24/2026,C994,Kolkata,Karnataka,40,Male,Fashion,Accessories,Men T-Shirt,54959,3,40,UPI,9,No,5,Ads
OD1815,3/25/2026,C460,Pune,Telangana,60,Female,Electronics,Decor,Wall Clock,6720,1,5,UPI,4,No,3,Organic
OD1816,3/26/2026,C100,Chennai,Rajasthan,35,Female,Fashion,Laptop,Redmi Phone,23973,2,0,COD,6,No,3,Ads
OD1817,3/27/2026,C486,Bangalore,Telangana,55,Female,Home,Kitchen,Boat Earphones,21544,1,10,COD,2,Yes,1,Ads
OD1818,3/28/2026,C447,Nagpur,Karnataka,52,Male,Home,Mobile,Wall Clock,5421,1,5,Card,8,No,2,Organic
OD1819,3/29/2026,C289,Kolkata,Rajasthan,32,Female,Home,Mobile,Boat Earphones,23205,2,0,NetBanking,7,No,4,Ads
OD1820,3/30/2026,C604,Nagpur,Delhi,42,Male,Electronics,Clothing,Wall Clock,43270,1,10,Card,4,No,3,Email
OD1821,3/31/2026,C290,Mumbai,Maharashtra,54,Male,Fashion,Decor,Redmi Phone,52834,1,5,UPI,2,No,4,Referral
OD1822,4/1/2026,C607,Mumbai,Tamil Nadu,45,Female,Home,Clothing,Office Chair,53448,3,40,NetBanking,4,No,5,Referral
OD1823,4/2/2026,C468,Delhi,Telangana,27,Male,Fashion,Furniture,Boat Earphones,15739,2,5,NetBanking,7,No,2,Referral
OD1824,4/3/2026,C508,Pune,Tamil Nadu,56,Female,Fashion,Mobile,Women Kurti,3215,1,30,NetBanking,2,No,1,Email
OD1825,4/4/2026,C923,Bangalore,West Bengal,34,Male,Home,Accessories,HP Laptop,17073,2,40,Card,7,No,4,Email
OD1826,4/5/2026,C216,Jaipur,Karnataka,56,Male,Home,Footwear,Wall Clock,44565,2,10,UPI,4,No,2,Email
OD1827,4/6/2026,C233,Kolkata,Tamil Nadu,39,Female,Fashion,Footwear,HP Laptop,62325,1,5,COD,5,Yes,1,Referral
OD1828,4/7/2026,C157,Kolkata,Karnataka,43,Male,Home,Kitchen,Prestige Cooker,20712,3,20,Card,8,No,4,Ads
OD1829,4/8/2026,C655,Delhi,Tamil Nadu,42,Male,Fashion,Mobile,Prestige Cooker,66650,2,10,COD,3,Yes,2,Email
OD1830,4/9/2026,C784,Mumbai,Maharashtra,34,Male,Fashion,Mobile,Redmi Phone,51405,1,5,NetBanking,8,No,3,Organic
OD1831,4/10/2026,C771,Delhi,Maharashtra,30,Male,Home,Furniture,Wall Clock,962,2,30,NetBanking,5,No,4,Email
OD1832,4/11/2026,C272,Chennai,Rajasthan,37,Female,Electronics,Mobile,Samsung Phone,32472,3,0,Card,7,No,2,Organic
OD1833,4/12/2026,C928,Bangalore,Maharashtra,42,Female,Home,Accessories,Prestige Cooker,21150,3,0,UPI,8,Yes,1,Referral
OD1834,4/13/2026,C914,Pune,Rajasthan,21,Male,Electronics,Clothing,Redmi Phone,69193,3,20,NetBanking,7,No,2,Organic
OD1835,4/14/2026,C248,Ahmedabad,Maharashtra,27,Female,Fashion,Mobile,Prestige Cooker,20507,1,10,COD,7,No,3,Email
OD1836,4/15/2026,C179,Hyderabad,Maharashtra,20,Male,Fashion,Mobile,Prestige Cooker,38684,1,30,COD,2,No,4,Email
OD1837,4/16/2026,C985,Hyderabad,Maharashtra,58,Female,Electronics,Furniture,Samsung Phone,35479,3,5,Card,6,No,4,Ads
OD1838,4/17/2026,C312,Delhi,Karnataka,35,Female,Fashion,Decor,Boat Earphones,23003,1,5,COD,7,No,4,Referral
OD1839,4/18/2026,C302,Chennai,Telangana,53,Female,Electronics,Laptop,Men T-Shirt,55469,3,0,UPI,8,No,3,Organic
OD1840,4/19/2026,C863,Bangalore,Rajasthan,39,Male,Electronics,Decor,Office Chair,17265,1,30,NetBanking,8,No,1,Referral
OD1841,4/20/2026,C328,Jaipur,Tamil Nadu,51,Female,Fashion,Furniture,Prestige Cooker,12194,3,40,COD,8,No,4,Email
OD1842,4/21/2026,C775,Hyderabad,Maharashtra,25,Male,Electronics,Decor,Prestige Cooker,18295,2,20,COD,5,No,1,Ads
OD1843,4/22/2026,C326,Bangalore,Karnataka,57,Male,Home,Furniture,Women Kurti,43042,3,0,NetBanking,3,No,2,Email
OD1844,4/23/2026,C758,Pune,Karnataka,36,Male,Home,Accessories,Office Chair,15058,3,0,Card,7,Yes,1,Email
OD1845,4/24/2026,C631,Nagpur,Karnataka,59,Female,Fashion,Kitchen,Samsung Phone,33638,1,20,COD,9,No,1,Email
OD1846,4/25/2026,C540,Chennai,Rajasthan,58,Female,Fashion,Mobile,HP Laptop,9301,1,10,Card,7,No,4,Organic
OD1847,4/26/2026,C501,Mumbai,Telangana,54,Female,Electronics,Furniture,Wall Clock,40704,1,5,Card,7,No,5,Email
OD1848,4/27/2026,C146,Bangalore,Rajasthan,23,Male,Electronics,Furniture,Prestige Cooker,34658,1,10,COD,9,No,5,Referral
OD1849,4/28/2026,C332,Pune,Tamil Nadu,43,Female,Electronics,Laptop,Men T-Shirt,12015,1,30,UPI,2,No,3,Referral
OD1850,4/29/2026,C404,Jaipur,Telangana,51,Male,Electronics,Furniture,Wall Clock,50991,1,40,Card,7,No,3,Ads
OD1851,4/30/2026,C625,Ahmedabad,Delhi,23,Female,Home,Footwear,Office Chair,29585,2,15,COD,5,No,5,Referral
OD1852,5/1/2026,C242,Mumbai,Gujarat,54,Female,Home,Kitchen,Wall Clock,30979,3,15,Card,4,No,2,Email
OD1853,5/2/2026,C514,Ahmedabad,Karnataka,50,Female,Fashion,Mobile,Boat Earphones,52590,3,15,NetBanking,6,No,4,Email
OD1854,5/3/2026,C612,Jaipur,Rajasthan,39,Male,Electronics,Mobile,Prestige Cooker,48265,3,20,UPI,8,No,4,Referral
OD1855,5/4/2026,C472,Pune,Delhi,38,Female,Electronics,Laptop,Wall Clock,39236,2,0,UPI,7,No,2,Ads
OD1856,5/5/2026,C665,Hyderabad,West Bengal,23,Male,Fashion,Accessories,HP Laptop,9764,3,40,NetBanking,2,Yes,2,Ads
OD1857,5/6/2026,C985,Ahmedabad,Rajasthan,23,Male,Electronics,Mobile,HP Laptop,15885,2,10,NetBanking,5,No,5,Referral
OD1858,5/7/2026,C358,Mumbai,Maharashtra,21,Male,Electronics,Footwear,Prestige Cooker,37924,2,5,Card,7,No,3,Organic
OD1859,5/8/2026,C755,Delhi,Gujarat,47,Female,Electronics,Mobile,Nike Shoes,43753,2,15,NetBanking,9,No,2,Organic
OD1860,5/9/2026,C570,Kolkata,Maharashtra,28,Male,Electronics,Footwear,HP Laptop,54133,3,10,UPI,2,Yes,3,Organic
OD1861,5/10/2026,C111,Bangalore,Telangana,47,Female,Electronics,Kitchen,Wall Clock,48161,2,15,NetBanking,4,No,1,Organic
OD1862,5/11/2026,C429,Hyderabad,Gujarat,48,Female,Fashion,Kitchen,Redmi Phone,10642,3,40,COD,3,No,4,Referral
OD1863,5/12/2026,C835,Ahmedabad,Rajasthan,41,Male,Electronics,Clothing,HP Laptop,16080,3,15,COD,7,No,5,Ads
OD1864,5/13/2026,C883,Nagpur,Tamil Nadu,26,Male,Fashion,Clothing,Office Chair,67942,1,5,Card,5,No,4,Email
OD1865,5/14/2026,C457,Bangalore,Delhi,20,Female,Electronics,Footwear,Nike Shoes,29923,1,30,UPI,2,No,5,Email
OD1866,5/15/2026,C507,Delhi,Tamil Nadu,48,Male,Home,Accessories,Wall Clock,42483,2,30,COD,9,No,1,Referral
OD1867,5/16/2026,C767,Jaipur,Rajasthan,57,Female,Home,Mobile,Samsung Phone,42004,2,40,NetBanking,2,No,4,Email
OD1868,5/17/2026,C472,Kolkata,Telangana,54,Female,Home,Furniture,Women Kurti,63198,3,30,COD,7,No,1,Organic
OD1869,5/18/2026,C107,Pune,Maharashtra,53,Female,Home,Mobile,Samsung Phone,27456,2,20,COD,2,No,5,Ads
OD1870,5/19/2026,C221,Delhi,Gujarat,41,Male,Fashion,Clothing,Boat Earphones,25963,2,0,Card,3,No,2,Referral
OD1871,5/20/2026,C447,Delhi,Tamil Nadu,48,Male,Fashion,Decor,Women Kurti,24148,3,20,NetBanking,2,Yes,4,Ads
OD1872,5/21/2026,C775,Jaipur,Rajasthan,23,Female,Electronics,Furniture,Boat Earphones,42564,2,10,NetBanking,8,No,1,Referral
OD1873,5/22/2026,C189,Chennai,Tamil Nadu,19,Female,Home,Footwear,Women Kurti,35257,2,20,NetBanking,6,No,4,Referral
OD1874,5/23/2026,C747,Jaipur,Rajasthan,37,Male,Fashion,Furniture,Women Kurti,6095,3,10,Card,8,Yes,4,Referral
OD1875,5/24/2026,C797,Chennai,Maharashtra,45,Female,Electronics,Decor,Redmi Phone,16873,3,10,NetBanking,6,No,4,Referral
OD1876,5/25/2026,C415,Chennai,Gujarat,28,Male,Electronics,Mobile,Men T-Shirt,4274,1,0,NetBanking,2,No,3,Ads
OD1877,5/26/2026,C277,Hyderabad,Delhi,21,Male,Fashion,Mobile,Office Chair,27887,3,5,COD,9,No,1,Email
OD1878,5/27/2026,C639,Hyderabad,Maharashtra,32,Male,Home,Accessories,Samsung Phone,21528,1,40,COD,9,Yes,1,Referral
OD1879,5/28/2026,C831,Mumbai,Tamil Nadu,23,Female,Electronics,Laptop,HP Laptop,54138,2,0,NetBanking,7,No,4,Organic
OD1880,5/29/2026,C968,Ahmedabad,Delhi,47,Male,Home,Furniture,Wall Clock,15144,3,40,UPI,9,Yes,2,Referral
OD1881,5/30/2026,C140,Ahmedabad,Rajasthan,55,Female,Home,Clothing,Nike Shoes,31604,3,30,UPI,6,Yes,4,Ads
OD1882,5/31/2026,C839,Pune,Delhi,19,Female,Home,Decor,Office Chair,14167,3,30,NetBanking,5,No,3,Referral
OD1883,6/1/2026,C803,Ahmedabad,Rajasthan,32,Male,Electronics,Decor,Boat Earphones,16459,2,20,UPI,6,No,5,Organic
OD1884,6/2/2026,C601,Hyderabad,Maharashtra,28,Female,Home,Decor,Redmi Phone,11856,1,10,Card,8,No,3,Ads
OD1885,6/3/2026,C244,Mumbai,Tamil Nadu,25,Male,Electronics,Clothing,Boat Earphones,65103,2,15,COD,2,Yes,2,Referral
OD1886,6/4/2026,C300,Mumbai,Telangana,43,Male,Home,Laptop,Men T-Shirt,52295,2,15,Card,7,No,4,Organic
OD1887,6/5/2026,C823,Chennai,Tamil Nadu,22,Female,Electronics,Mobile,Nike Shoes,16303,3,40,COD,4,Yes,1,Ads
OD1888,6/6/2026,C560,Jaipur,Rajasthan,23,Female,Home,Accessories,Redmi Phone,15125,1,10,UPI,7,No,4,Referral
OD1889,6/7/2026,C831,Pune,Karnataka,43,Female,Fashion,Accessories,Boat Earphones,28631,2,40,UPI,7,No,2,Organic
OD1890,6/8/2026,C851,Chennai,Gujarat,21,Female,Home,Clothing,Men T-Shirt,8450,3,0,NetBanking,7,No,1,Ads
OD1891,6/9/2026,C657,Jaipur,West Bengal,36,Male,Home,Accessories,Wall Clock,6948,2,5,UPI,5,Yes,3,Referral
OD1892,6/10/2026,C646,Ahmedabad,Telangana,37,Male,Electronics,Decor,Wall Clock,19564,2,0,UPI,3,No,5,Ads
OD1893,6/11/2026,C352,Chennai,Delhi,50,Male,Electronics,Kitchen,Boat Earphones,9629,3,10,NetBanking,8,No,5,Organic
OD1894,6/12/2026,C489,Bangalore,Telangana,37,Female,Home,Laptop,Office Chair,62786,3,10,NetBanking,2,Yes,4,Referral
OD1895,6/13/2026,C693,Ahmedabad,Gujarat,29,Female,Fashion,Mobile,Nike Shoes,52201,1,5,COD,3,Yes,3,Referral
OD1896,6/14/2026,C982,Jaipur,Delhi,18,Female,Fashion,Kitchen,Prestige Cooker,37492,2,40,UPI,4,No,2,Referral
OD1897,6/15/2026,C355,Pune,Gujarat,43,Male,Electronics,Laptop,Office Chair,32374,3,20,COD,3,No,5,Organic
OD1898,6/16/2026,C808,Jaipur,Delhi,31,Female,Fashion,Footwear,Wall Clock,6553,3,20,COD,2,No,3,Email
OD1899,6/17/2026,C914,Chennai,Telangana,55,Female,Home,Furniture,Nike Shoes,49016,1,5,Card,8,No,4,Referral
OD1900,6/18/2026,C549,Chennai,Delhi,54,Female,Electronics,Clothing,Men T-Shirt,30169,1,20,UPI,8,No,1,Organic
OD1901,6/19/2026,C109,Delhi,Delhi,28,Female,Home,Decor,Redmi Phone,49611,3,15,UPI,2,No,4,Ads
OD1902,6/20/2026,C923,Pune,Karnataka,53,Male,Electronics,Accessories,Women Kurti,28806,1,20,Card,4,Yes,4,Ads
OD1903,6/21/2026,C897,Nagpur,Tamil Nadu,30,Male,Electronics,Footwear,Boat Earphones,67586,3,20,COD,2,Yes,3,Organic
OD1904,6/22/2026,C341,Ahmedabad,Tamil Nadu,60,Male,Electronics,Accessories,Samsung Phone,48421,2,20,UPI,4,No,5,Email
OD1905,6/23/2026,C350,Mumbai,West Bengal,20,Female,Electronics,Kitchen,Nike Shoes,63579,1,15,COD,4,No,3,Organic
OD1906,6/24/2026,C976,Pune,West Bengal,50,Female,Fashion,Mobile,HP Laptop,26811,2,40,Card,2,No,1,Ads
OD1907,6/25/2026,C104,Mumbai,Rajasthan,23,Male,Home,Mobile,Men T-Shirt,67484,2,20,NetBanking,6,No,3,Ads
OD1908,6/26/2026,C218,Pune,Rajasthan,27,Male,Home,Mobile,Prestige Cooker,58107,2,30,COD,8,No,2,Referral
OD1909,6/27/2026,C900,Pune,Rajasthan,22,Male,Home,Decor,Women Kurti,40776,3,15,UPI,4,No,4,Email
OD1910,6/28/2026,C473,Jaipur,Karnataka,40,Female,Electronics,Accessories,HP Laptop,32050,2,5,NetBanking,2,Yes,5,Organic
OD1911,6/29/2026,C164,Pune,West Bengal,27,Male,Fashion,Footwear,Prestige Cooker,57096,2,0,COD,9,No,1,Ads
OD1912,6/30/2026,C245,Delhi,Gujarat,19,Male,Home,Mobile,Samsung Phone,45711,2,5,COD,6,No,4,Ads
OD1913,7/1/2026,C323,Nagpur,Rajasthan,30,Female,Fashion,Footwear,Wall Clock,10136,3,0,NetBanking,8,No,3,Ads
OD1914,7/2/2026,C338,Chennai,Rajasthan,57,Female,Electronics,Accessories,Office Chair,43757,2,5,NetBanking,4,No,2,Organic
OD1915,7/3/2026,C276,Kolkata,Telangana,19,Female,Home,Decor,Boat Earphones,36192,2,30,NetBanking,8,No,3,Organic
OD1916,7/4/2026,C878,Mumbai,Maharashtra,37,Female,Fashion,Kitchen,Redmi Phone,10323,1,0,UPI,6,Yes,4,Email
OD1917,7/5/2026,C952,Chennai,Gujarat,18,Male,Electronics,Decor,Prestige Cooker,27449,3,0,UPI,8,Yes,1,Referral
OD1918,7/6/2026,C381,Kolkata,Rajasthan,54,Male,Fashion,Footwear,Women Kurti,23987,2,10,COD,5,No,5,Referral
OD1919,7/7/2026,C162,Nagpur,Rajasthan,26,Female,Home,Decor,Nike Shoes,714,1,0,COD,7,No,4,Referral
OD1920,7/8/2026,C316,Nagpur,Rajasthan,34,Female,Home,Decor,Wall Clock,12022,3,0,Card,5,No,1,Ads
OD1921,7/9/2026,C953,Mumbai,Maharashtra,26,Female,Electronics,Kitchen,Nike Shoes,69188,3,10,UPI,6,Yes,4,Referral
OD1922,7/10/2026,C926,Mumbai,Maharashtra,28,Female,Electronics,Accessories,Women Kurti,24333,3,20,COD,4,Yes,2,Ads
OD1923,7/11/2026,C894,Nagpur,Karnataka,32,Male,Electronics,Accessories,Nike Shoes,34973,3,20,NetBanking,2,No,3,Email
OD1924,7/12/2026,C788,Kolkata,Gujarat,41,Female,Fashion,Clothing,Prestige Cooker,43565,3,10,NetBanking,3,Yes,5,Ads
OD1925,7/13/2026,C560,Pune,Karnataka,55,Female,Fashion,Decor,Men T-Shirt,10899,3,15,UPI,2,Yes,1,Email
OD1926,7/14/2026,C709,Ahmedabad,Delhi,52,Male,Fashion,Accessories,Nike Shoes,10844,2,0,NetBanking,8,No,5,Email
OD1927,7/15/2026,C204,Bangalore,Maharashtra,47,Female,Electronics,Accessories,Office Chair,34395,2,0,Card,3,No,5,Referral
OD1928,7/16/2026,C198,Chennai,Telangana,48,Male,Home,Laptop,Samsung Phone,29398,2,10,COD,3,No,5,Referral
OD1929,7/17/2026,C610,Jaipur,West Bengal,22,Female,Home,Mobile,Redmi Phone,28728,2,10,COD,8,Yes,1,Ads
OD1930,7/18/2026,C484,Chennai,Telangana,31,Male,Fashion,Clothing,Prestige Cooker,6082,1,15,COD,8,No,1,Organic
OD1931,7/19/2026,C504,Jaipur,West Bengal,28,Male,Fashion,Furniture,HP Laptop,5396,2,30,UPI,4,No,5,Referral
OD1932,7/20/2026,C922,Kolkata,Maharashtra,26,Male,Home,Clothing,Women Kurti,5066,3,20,NetBanking,6,No,3,Referral
OD1933,7/21/2026,C617,Jaipur,Maharashtra,51,Female,Home,Clothing,Wall Clock,13828,2,5,Card,9,No,4,Organic
OD1934,7/22/2026,C575,Mumbai,Maharashtra,29,Male,Fashion,Furniture,Prestige Cooker,727,2,30,UPI,2,No,5,Organic
OD1935,7/23/2026,C808,Ahmedabad,Karnataka,52,Female,Fashion,Laptop,Men T-Shirt,37551,3,40,COD,6,No,2,Referral
OD1936,7/24/2026,C962,Ahmedabad,Gujarat,52,Female,Home,Decor,Wall Clock,58268,2,20,Card,5,No,5,Organic
OD1937,7/25/2026,C744,Mumbai,West Bengal,18,Female,Electronics,Kitchen,Office Chair,46531,2,0,COD,4,No,1,Ads
OD1938,7/26/2026,C969,Delhi,Gujarat,57,Female,Fashion,Accessories,Women Kurti,34185,2,40,COD,4,No,4,Email
OD1939,7/27/2026,C870,Kolkata,Karnataka,39,Female,Home,Mobile,Wall Clock,63760,1,30,UPI,9,No,2,Email
OD1940,7/28/2026,C536,Delhi,Karnataka,46,Male,Home,Footwear,Nike Shoes,3308,2,10,COD,5,No,4,Referral
OD1941,7/29/2026,C122,Delhi,Tamil Nadu,25,Female,Home,Decor,Prestige Cooker,42284,3,15,Card,2,Yes,4,Referral
OD1942,7/30/2026,C664,Chennai,Telangana,28,Female,Home,Furniture,Samsung Phone,37046,3,20,COD,7,No,2,Ads
OD1943,7/31/2026,C776,Nagpur,Telangana,58,Male,Electronics,Kitchen,Women Kurti,43317,2,15,NetBanking,5,No,5,Organic
OD1944,8/1/2026,C813,Chennai,Delhi,54,Female,Home,Decor,Boat Earphones,66180,2,40,COD,2,No,5,Referral
OD1945,8/2/2026,C557,Nagpur,Rajasthan,31,Female,Fashion,Furniture,Office Chair,37832,2,20,UPI,3,No,5,Email
OD1946,8/3/2026,C182,Bangalore,Karnataka,47,Female,Electronics,Accessories,Redmi Phone,17075,3,30,Card,8,No,3,Ads
OD1947,8/4/2026,C244,Jaipur,West Bengal,52,Male,Home,Laptop,Women Kurti,39904,3,0,UPI,4,No,5,Ads
OD1948,8/5/2026,C184,Nagpur,Tamil Nadu,38,Female,Electronics,Decor,Men T-Shirt,32100,1,5,NetBanking,2,No,2,Organic
OD1949,8/6/2026,C177,Mumbai,Tamil Nadu,54,Male,Fashion,Furniture,Prestige Cooker,68445,1,15,COD,6,No,3,Referral
OD1950,8/7/2026,C556,Chennai,Rajasthan,22,Male,Home,Accessories,Nike Shoes,67855,1,15,UPI,9,No,5,Referral
OD1951,8/8/2026,C977,Kolkata,Gujarat,36,Male,Fashion,Accessories,Redmi Phone,52615,3,5,UPI,8,No,3,Ads
OD1952,8/9/2026,C100,Jaipur,Rajasthan,31,Male,Home,Laptop,Redmi Phone,63393,1,15,UPI,6,No,2,Email
OD1953,8/10/2026,C150,Bangalore,Rajasthan,43,Male,Home,Clothing,Office Chair,35134,2,15,UPI,8,No,5,Referral
OD1954,8/11/2026,C784,Nagpur,Rajasthan,21,Female,Home,Decor,Wall Clock,7964,2,20,NetBanking,4,No,1,Email
OD1955,8/12/2026,C816,Bangalore,Telangana,42,Male,Home,Decor,Men T-Shirt,57253,3,20,NetBanking,5,Yes,2,Ads
OD1956,8/13/2026,C871,Kolkata,Karnataka,59,Female,Home,Clothing,Wall Clock,39370,1,5,COD,7,No,4,Referral
OD1957,8/14/2026,C545,Delhi,Delhi,42,Female,Electronics,Mobile,Nike Shoes,63373,2,40,COD,5,Yes,4,Email
OD1958,8/15/2026,C548,Ahmedabad,Karnataka,35,Female,Home,Mobile,Redmi Phone,30010,3,0,Card,2,No,2,Ads
OD1959,8/16/2026,C980,Kolkata,Gujarat,57,Male,Home,Clothing,Men T-Shirt,49320,1,30,NetBanking,9,Yes,4,Email
OD1960,8/17/2026,C587,Hyderabad,Maharashtra,25,Male,Electronics,Kitchen,Men T-Shirt,66275,2,30,UPI,5,No,2,Referral
OD1961,8/18/2026,C899,Kolkata,Rajasthan,56,Female,Electronics,Footwear,HP Laptop,44961,1,40,UPI,4,Yes,1,Organic
OD1962,8/19/2026,C133,Bangalore,Karnataka,57,Female,Electronics,Accessories,Prestige Cooker,61881,3,15,Card,9,No,2,Email
OD1963,8/20/2026,C447,Mumbai,Gujarat,31,Male,Electronics,Footwear,Redmi Phone,33073,1,0,UPI,2,No,5,Organic
OD1964,8/21/2026,C194,Chennai,Maharashtra,49,Male,Electronics,Accessories,Redmi Phone,42409,3,5,Card,3,No,5,Referral
OD1965,8/22/2026,C171,Mumbai,Maharashtra,55,Female,Electronics,Clothing,Men T-Shirt,25685,1,40,COD,5,No,3,Organic
OD1966,8/23/2026,C650,Bangalore,Rajasthan,50,Female,Home,Mobile,Wall Clock,23312,2,5,NetBanking,5,No,4,Ads
OD1967,8/24/2026,C253,Chennai,Delhi,40,Male,Home,Kitchen,Redmi Phone,19056,3,20,Card,7,No,4,Organic
OD1968,8/25/2026,C349,Hyderabad,West Bengal,32,Male,Fashion,Mobile,Men T-Shirt,28559,3,15,UPI,2,No,2,Email
OD1969,8/26/2026,C773,Ahmedabad,Telangana,50,Female,Home,Footwear,Redmi Phone,59365,3,10,Card,6,No,4,Email
OD1970,8/27/2026,C537,Jaipur,Karnataka,42,Female,Home,Mobile,Men T-Shirt,6579,1,5,COD,5,No,5,Organic
OD1971,8/28/2026,C217,Bangalore,Maharashtra,34,Male,Electronics,Clothing,HP Laptop,14353,1,40,UPI,4,Yes,1,Ads
OD1972,8/29/2026,C870,Nagpur,Karnataka,50,Male,Electronics,Kitchen,Prestige Cooker,68194,2,15,COD,5,Yes,2,Referral
OD1973,8/30/2026,C990,Bangalore,West Bengal,19,Female,Home,Footwear,Men T-Shirt,27524,3,0,COD,7,No,4,Organic
OD1974,8/31/2026,C405,Bangalore,Telangana,31,Female,Fashion,Kitchen,Redmi Phone,53481,3,40,Card,3,No,5,Email
OD1975,9/1/2026,C367,Chennai,West Bengal,57,Female,Electronics,Decor,Nike Shoes,41580,1,20,COD,7,No,3,Email
OD1976,9/2/2026,C153,Pune,Telangana,57,Male,Home,Accessories,Prestige Cooker,4867,1,30,UPI,5,No,4,Organic
OD1977,9/3/2026,C335,Kolkata,Tamil Nadu,56,Male,Home,Mobile,HP Laptop,27593,2,0,COD,9,Yes,1,Organic
OD1978,9/4/2026,C488,Pune,Telangana,23,Female,Fashion,Kitchen,Men T-Shirt,46539,2,5,COD,6,Yes,1,Organic
OD1979,9/5/2026,C833,Hyderabad,Rajasthan,23,Male,Fashion,Laptop,Nike Shoes,67265,1,5,Card,8,No,4,Referral
OD1980,9/6/2026,C862,Nagpur,Delhi,20,Female,Electronics,Decor,Men T-Shirt,24490,3,0,COD,5,No,4,Email
OD1981,9/7/2026,C924,Ahmedabad,West Bengal,24,Male,Fashion,Mobile,Wall Clock,1800,2,5,NetBanking,2,Yes,5,Email
OD1982,9/8/2026,C500,Delhi,Maharashtra,25,Male,Home,Accessories,Redmi Phone,29109,1,40,Card,5,No,4,Email
OD1983,9/9/2026,C723,Hyderabad,Rajasthan,59,Male,Home,Kitchen,Women Kurti,35177,1,15,Card,6,No,3,Referral
