order_id,order_date,Month,customer_id,city,state,Age,Age Group,Gender,category,sub_category,product_name,price,quantity,discount_pct,payment_mode,delivery_days,return_flag,rating,marketing_channel
OD1718,12/18/2025,December,C554,Delhi,Gujarat,38,Adult,Female,Fashion,Footwear,Boat Earphones,31233,1,0,UPI,4,No,1,Organic
OD1719,12/19/2025,December,C895,Hyderabad,Rajasthan,31,Young Adult,Male,Home,Clothing,Redmi Phone,1014,2,30,UPI,2,No,2,Ads
OD1720,12/20/2025,December,C817,Mumbai,Gujarat,19,Young Adult,Female,Home,Laptop,Redmi Phone,67226,3,30,UPI,7,No,2,Organic
OD1721,12/21/2025,December,C834,Jaipur,Maharashtra,28,Young Adult,Male,Electronics,Footwear,Redmi Phone,46715,1,5,NetBanking,7,No,3,Email
OD1722,12/22/2025,December,C483,Ahmedabad,Gujarat,56,Senior,Female,Fashion,Decor,Prestige Cooker,59254,2,30,Card,6,No,4,Email
OD1723,12/23/2025,December,C663,Bangalore,Delhi,55,Adult,Male,Fashion,Decor,Wall Clock,28355,3,5,COD,5,No,2,Email
OD1724,12/24/2025,December,C950,Jaipur,Maharashtra,51,Adult,Male,Fashion,Laptop,Prestige Cooker,24661,3,5,NetBanking,6,No,3,Referral
OD1725,12/25/2025,December,C605,Bangalore,Delhi,55,Adult,Female,Home,Clothing,Samsung Phone,6507,3,10,NetBanking,9,No,5,Organic
OD1726,12/26/2025,December,C466,Jaipur,Tamil Nadu,51,Adult,Female,Fashion,Accessories,Women Kurti,8486,2,0,NetBanking,4,Yes,5,Referral
OD1727,12/27/2025,December,C243,Mumbai,Maharashtra,35,Young Adult,Male,Electronics,Laptop,Prestige Cooker,63031,1,15,COD,5,No,5,Referral
OD1728,12/28/2025,December,C984,Nagpur,Telangana,47,Adult,Male,Electronics,Mobile,Prestige Cooker,3831,1,5,UPI,4,No,1,Organic
OD1729,12/29/2025,December,C168,Jaipur,West Bengal,32,Young Adult,Female,Home,Mobile,Wall Clock,66822,2,0,COD,6,No,4,Email
OD1730,12/30/2025,December,C198,Ahmedabad,West Bengal,44,Adult,Female,Home,Furniture,Women Kurti,39489,1,40,UPI,8,No,3,Ads
OD1731,12/31/2025,December,C495,Jaipur,Delhi,51,Adult,Female,Fashion,Footwear,Nike Shoes,10372,2,30,COD,7,No,4,Ads
OD1732,1/1/2026,January,C124,Hyderabad,Gujarat,55,Adult,Female,Home,Decor,Redmi Phone,36943,1,20,Card,4,No,1,Organic
OD1733,1/2/2026,January,C990,Mumbai,Rajasthan,50,Adult,Female,Electronics,Clothing,Office Chair,35839,3,5,NetBanking,5,No,3,Organic
OD1734,1/3/2026,January,C568,Ahmedabad,Rajasthan,41,Adult,Male,Fashion,Furniture,Women Kurti,5532,1,30,NetBanking,9,No,3,Email
OD1735,1/4/2026,January,C583,Chennai,Telangana,32,Young Adult,Female,Electronics,Footwear,Samsung Phone,16188,2,30,NetBanking,5,No,2,Organic
OD1736,1/5/2026,January,C664,Ahmedabad,Maharashtra,47,Adult,Male,Fashion,Footwear,Men T-Shirt,565,2,30,UPI,4,No,4,Organic
OD1737,1/6/2026,January,C250,Hyderabad,Telangana,59,Senior,Female,Home,Furniture,Samsung Phone,45745,3,30,COD,5,No,4,Email
OD1738,1/7/2026,January,C243,Nagpur,Telangana,34,Young Adult,Male,Fashion,Kitchen,Redmi Phone,8032,2,30,Card,9,No,2,Email
OD1739,1/8/2026,January,C668,Mumbai,Gujarat,22,Young Adult,Male,Fashion,Footwear,Women Kurti,60157,1,5,COD,7,No,5,Referral
OD1740,1/9/2026,January,C138,Chennai,Rajasthan,46,Adult,Male,Electronics,Kitchen,Samsung Phone,38997,1,40,NetBanking,8,No,1,Organic
OD1741,1/10/2026,January,C208,Hyderabad,Maharashtra,21,Young Adult,Female,Electronics,Mobile,Samsung Phone,12271,3,15,Card,7,No,4,Ads
OD1742,1/11/2026,January,C792,Hyderabad,Tamil Nadu,27,Young Adult,Male,Fashion,Mobile,Nike Shoes,49535,2,10,Card,5,No,2,Organic
OD1743,1/12/2026,January,C141,Pune,Gujarat,34,Young Adult,Female,Home,Footwear,Nike Shoes,59030,3,30,NetBanking,9,No,3,Ads
OD1744,1/13/2026,January,C285,Mumbai,Telangana,27,Young Adult,Female,Home,Mobile,Women Kurti,13439,1,30,COD,9,No,2,Ads
OD1745,1/14/2026,January,C497,Ahmedabad,Telangana,34,Young Adult,Male,Electronics,Clothing,Redmi Phone,17431,3,10,NetBanking,4,No,5,Ads
OD1746,1/15/2026,January,C322,Bangalore,Tamil Nadu,37,Adult,Male,Home,Kitchen,Prestige Cooker,57326,2,40,COD,6,Yes,1,Referral
OD1747,1/16/2026,January,C733,Nagpur,Telangana,41,Adult,Female,Electronics,Kitchen,HP Laptop,61930,3,40,Card,5,Yes,5,Email
OD1748,1/17/2026,January,C232,Bangalore,Telangana,22,Young Adult,Male,Home,Footwear,Boat Earphones,25147,2,5,Card,5,No,3,Email
OD1749,1/18/2026,January,C262,Ahmedabad,Telangana,51,Adult,Female,Fashion,Mobile,Office Chair,33465,2,0,NetBanking,5,No,3,Referral
OD1750,1/19/2026,January,C314,Ahmedabad,West Bengal,23,Young Adult,Female,Electronics,Laptop,Boat Earphones,28276,1,20,Card,5,Yes,3,Email
OD1751,1/20/2026,January,C832,Mumbai,Gujarat,19,Young Adult,Female,Electronics,Decor,Wall Clock,33066,1,20,UPI,4,No,3,Referral
OD1752,1/21/2026,January,C334,Ahmedabad,Karnataka,30,Young Adult,Female,Fashion,Furniture,Nike Shoes,17673,1,0,Card,6,No,2,Organic
OD1753,1/22/2026,January,C942,Pune,Gujarat,60,Senior,Male,Electronics,Furniture,Women Kurti,43097,2,5,UPI,6,No,3,Referral
OD1754,1/23/2026,January,C757,Chennai,Tamil Nadu,60,Senior,Male,Home,Kitchen,Boat Earphones,59698,3,20,Card,2,No,3,Email
OD1755,1/24/2026,January,C850,Ahmedabad,Telangana,28,Young Adult,Male,Home,Footwear,Redmi Phone,14297,2,40,NetBanking,5,No,2,Email
OD1756,1/25/2026,January,C687,Bangalore,Gujarat,40,Adult,Female,Electronics,Footwear,Office Chair,65863,1,10,NetBanking,5,No,3,Organic
OD1757,1/26/2026,January,C108,Ahmedabad,West Bengal,33,Young Adult,Female,Home,Clothing,Boat Earphones,18057,1,0,UPI,2,No,5,Referral
OD1758,1/27/2026,January,C173,Pune,Rajasthan,48,Adult,Female,Electronics,Accessories,Office Chair,61583,3,40,NetBanking,6,Yes,5,Organic
OD1759,1/28/2026,January,C591,Jaipur,Tamil Nadu,28,Young Adult,Female,Fashion,Decor,Men T-Shirt,44736,1,15,Card,9,No,4,Ads
OD1760,1/29/2026,January,C352,Jaipur,Delhi,33,Young Adult,Female,Electronics,Accessories,Redmi Phone,65996,1,5,Card,9,No,5,Referral
OD1761,1/30/2026,January,C329,Hyderabad,Gujarat,25,Young Adult,Male,Fashion,Kitchen,HP Laptop,677,1,0,NetBanking,3,Yes,1,Organic
OD1762,1/31/2026,January,C618,Nagpur,Delhi,21,Young Adult,Male,Home,Furniture,Samsung Phone,17617,3,20,Card,7,No,1,Organic
OD1763,2/1/2026,February,C273,Delhi,Telangana,57,Senior,Male,Fashion,Clothing,Office Chair,23115,2,5,COD,3,No,1,Email
OD1764,2/2/2026,February,C752,Chennai,West Bengal,21,Young Adult,Male,Home,Clothing,Redmi Phone,1297,1,10,COD,6,No,2,Referral
OD1765,2/3/2026,February,C267,Kolkata,West Bengal,42,Adult,Female,Electronics,Clothing,Office Chair,8100,3,5,Card,8,No,5,Ads
OD1766,2/4/2026,February,C269,Hyderabad,Gujarat,20,Young Adult,Male,Home,Kitchen,Office Chair,25862,1,5,NetBanking,5,No,1,Ads
OD1767,2/5/2026,February,C492,Nagpur,Tamil Nadu,49,Adult,Female,Electronics,Accessories,Prestige Cooker,3294,3,10,UPI,3,No,4,Referral
OD1768,2/6/2026,February,C894,Jaipur,Tamil Nadu,20,Young Adult,Female,Electronics,Furniture,Prestige Cooker,45763,1,30,NetBanking,4,No,2,Referral
OD1769,2/7/2026,February,C733,Bangalore,West Bengal,44,Adult,Male,Fashion,Clothing,Redmi Phone,3583,3,10,UPI,9,No,4,Organic
OD1770,2/8/2026,February,C293,Kolkata,Tamil Nadu,46,Adult,Female,Fashion,Furniture,Prestige Cooker,1230,1,40,NetBanking,4,Yes,5,Email
OD1771,2/9/2026,February,C616,Nagpur,West Bengal,49,Adult,Male,Fashion,Mobile,Wall Clock,1628,2,5,Card,2,No,3,Email
OD1772,2/10/2026,February,C128,Nagpur,Gujarat,36,Adult,Female,Fashion,Footwear,HP Laptop,28521,1,10,COD,6,No,4,Email
OD1773,2/11/2026,February,C264,Hyderabad,Karnataka,38,Adult,Male,Home,Footwear,Women Kurti,2104,3,30,NetBanking,6,No,3,Referral
OD1774,2/12/2026,February,C521,Kolkata,West Bengal,22,Young Adult,Male,Home,Furniture,Redmi Phone,44629,1,40,UPI,3,No,2,Email
OD1775,2/13/2026,February,C438,Mumbai,Delhi,35,Young Adult,Female,Home,Laptop,Redmi Phone,29764,2,0,COD,5,No,4,Organic
OD1776,2/14/2026,February,C747,Delhi,Tamil Nadu,45,Adult,Male,Electronics,Laptop,Wall Clock,32829,1,10,UPI,6,No,4,Referral
OD1777,2/15/2026,February,C595,Mumbai,West Bengal,59,Senior,Male,Home,Kitchen,Nike Shoes,68968,3,10,Card,3,No,2,Referral
OD1778,2/16/2026,February,C464,Kolkata,West Bengal,39,Adult,Male,Home,Kitchen,Nike Shoes,15686,3,5,COD,3,Yes,2,Email
OD1779,2/17/2026,February,C932,Mumbai,Gujarat,38,Adult,Female,Home,Footwear,Prestige Cooker,26290,2,40,UPI,7,No,1,Ads
OD1780,2/18/2026,February,C441,Pune,Tamil Nadu,23,Young Adult,Female,Fashion,Mobile,Women Kurti,40366,3,0,NetBanking,7,No,5,Ads
OD1781,2/19/2026,February,C599,Jaipur,Karnataka,18,Young Adult,Female,Home,Decor,Prestige Cooker,1392,1,15,Card,6,No,4,Organic
OD1782,2/20/2026,February,C756,Pune,Gujarat,22,Young Adult,Male,Electronics,Accessories,Men T-Shirt,20272,1,15,Card,3,Yes,4,Email
OD1783,2/21/2026,February,C610,Ahmedabad,Karnataka,58,Senior,Female,Fashion,Accessories,Men T-Shirt,4738,1,20,Card,2,No,2,Email
OD1784,2/22/2026,February,C426,Mumbai,Rajasthan,29,Young Adult,Male,Electronics,Kitchen,Samsung Phone,21362,3,10,NetBanking,2,Yes,2,Referral
OD1785,2/23/2026,February,C316,Ahmedabad,Gujarat,43,Adult,Female,Home,Mobile,Men T-Shirt,51914,1,10,NetBanking,7,No,5,Referral
OD1786,2/24/2026,February,C400,Bangalore,Tamil Nadu,51,Adult,Female,Fashion,Kitchen,Nike Shoes,69467,1,0,COD,6,No,2,Email
OD1787,2/25/2026,February,C231,Chennai,Maharashtra,31,Young Adult,Female,Electronics,Decor,HP Laptop,60929,1,30,NetBanking,9,Yes,3,Referral
OD1788,2/26/2026,February,C903,Bangalore,Tamil Nadu,43,Adult,Female,Home,Accessories,Men T-Shirt,2014,2,15,COD,5,No,3,Email
OD1789,2/27/2026,February,C169,Kolkata,Tamil Nadu,44,Adult,Male,Electronics,Furniture,Prestige Cooker,15104,3,20,Card,8,No,3,Organic
OD1790,2/28/2026,February,C351,Nagpur,Karnataka,26,Young Adult,Female,Electronics,Kitchen,Office Chair,56739,3,0,COD,9,No,3,Referral
OD1791,3/1/2026,March,C514,Jaipur,Karnataka,43,Adult,Male,Electronics,Clothing,Redmi Phone,6085,3,10,UPI,2,No,5,Email
OD1792,3/2/2026,March,C886,Mumbai,Tamil Nadu,39,Adult,Female,Home,Furniture,HP Laptop,31685,2,15,Card,2,Yes,4,Referral
OD1793,3/3/2026,March,C544,Hyderabad,Tamil Nadu,47,Adult,Male,Home,Decor,HP Laptop,27427,3,40,Card,9,No,3,Organic
OD1794,3/4/2026,March,C975,Chennai,Tamil Nadu,60,Senior,Female,Electronics,Decor,Prestige Cooker,21210,2,20,COD,7,Yes,2,Referral
OD1795,3/5/2026,March,C281,Delhi,Karnataka,34,Young Adult,Female,Fashion,Kitchen,Redmi Phone,55461,2,5,Card,7,No,3,Email
OD1796,3/6/2026,March,C266,Delhi,Tamil Nadu,43,Adult,Male,Fashion,Footwear,Nike Shoes,20538,3,15,NetBanking,6,No,5,Referral
OD1797,3/7/2026,March,C190,Delhi,Tamil Nadu,53,Adult,Female,Home,Kitchen,HP Laptop,37060,1,20,UPI,7,Yes,2,Referral
OD1798,3/8/2026,March,C813,Mumbai,Rajasthan,18,Young Adult,Male,Home,Footwear,Samsung Phone,2076,1,0,COD,4,No,3,Email
OD1799,3/9/2026,March,C957,Delhi,Telangana,25,Young Adult,Male,Home,Decor,Prestige Cooker,28849,3,5,COD,8,Yes,4,Ads
OD1800,3/10/2026,March,C630,Pune,Maharashtra,52,Adult,Male,Home,Mobile,HP Laptop,34297,3,20,Card,9,No,2,Referral
OD1801,3/11/2026,March,C138,Chennai,Delhi,32,Young Adult,Male,Home,Decor,Women Kurti,11284,2,20,NetBanking,9,Yes,2,Referral
OD1802,3/12/2026,March,C225,Pune,Maharashtra,39,Adult,Male,Fashion,Accessories,Redmi Phone,62456,3,10,Card,3,No,4,Organic
OD1803,3/13/2026,March,C550,Nagpur,Telangana,31,Young Adult,Female,Home,Furniture,Men T-Shirt,65930,2,30,Card,2,No,2,Ads
OD1804,3/14/2026,March,C272,Chennai,Delhi,43,Adult,Male,Electronics,Furniture,HP Laptop,17796,3,15,COD,9,No,3,Organic
OD1805,3/15/2026,March,C752,Pune,Gujarat,45,Adult,Female,Electronics,Laptop,Prestige Cooker,64271,1,10,Card,4,No,2,Email
OD1806,3/16/2026,March,C853,Chennai,Tamil Nadu,40,Adult,Male,Fashion,Laptop,Men T-Shirt,20080,1,40,UPI,9,Yes,3,Email
OD1807,3/17/2026,March,C319,Nagpur,Telangana,31,Young Adult,Male,Electronics,Decor,Samsung Phone,55691,3,5,Card,5,No,4,Organic
OD1808,3/18/2026,March,C737,Ahmedabad,Rajasthan,41,Adult,Female,Fashion,Accessories,Men T-Shirt,1961,2,30,Card,4,No,1,Referral
OD1809,3/19/2026,March,C157,Mumbai,Gujarat,19,Young Adult,Male,Fashion,Laptop,Women Kurti,64672,1,20,COD,6,No,4,Ads
OD1810,3/20/2026,March,C759,Mumbai,Tamil Nadu,43,Adult,Male,Electronics,Furniture,Nike Shoes,16010,2,10,Card,5,No,3,Organic
OD1811,3/21/2026,March,C575,Delhi,Karnataka,31,Young Adult,Female,Home,Kitchen,HP Laptop,49164,3,30,NetBanking,5,No,5,Organic
OD1812,3/22/2026,March,C555,Bangalore,West Bengal,24,Young Adult,Male,Electronics,Mobile,Boat Earphones,44913,3,40,COD,9,No,4,Email
OD1813,3/23/2026,March,C928,Delhi,Telangana,20,Young Adult,Male,Electronics,Mobile,Boat Earphones,13885,1,15,Card,7,Yes,5,Referral
OD1814,3/24/2026,March,C994,Kolkata,Karnataka,40,Adult,Male,Fashion,Accessories,Men T-Shirt,54959,3,40,UPI,9,No,5,Ads
OD1815,3/25/2026,March,C460,Pune,Telangana,60,Senior,Female,Electronics,Decor,Wall Clock,6720,1,5,UPI,4,No,3,Organic
OD1816,3/26/2026,March,C100,Chennai,Rajasthan,35,Young Adult,Female,Fashion,Laptop,Redmi Phone,23973,2,0,COD,6,No,3,Ads
OD1817,3/27/2026,March,C486,Bangalore,Telangana,55,Adult,Female,Home,Kitchen,Boat Earphones,21544,1,10,COD,2,Yes,1,Ads
OD1818,3/28/2026,March,C447,Nagpur,Karnataka,52,Adult,Male,Home,Mobile,Wall Clock,5421,1,5,Card,8,No,2,Organic
OD1819,3/29/2026,March,C289,Kolkata,Rajasthan,32,Young Adult,Female,Home,Mobile,Boat Earphones,23205,2,0,NetBanking,7,No,4,Ads
OD1820,3/30/2026,March,C604,Nagpur,Delhi,42,Adult,Male,Electronics,Clothing,Wall Clock,43270,1,10,Card,4,No,3,Email
OD1821,3/31/2026,March,C290,Mumbai,Maharashtra,54,Adult,Male,Fashion,Decor,Redmi Phone,52834,1,5,UPI,2,No,4,Referral
OD1822,4/1/2026,April,C607,Mumbai,Tamil Nadu,45,Adult,Female,Home,Clothing,Office Chair,53448,3,40,NetBanking,4,No,5,Referral
OD1823,4/2/2026,April,C468,Delhi,Telangana,27,Young Adult,Male,Fashion,Furniture,Boat Earphones,15739,2,5,NetBanking,7,No,2,Referral
OD1824,4/3/2026,April,C508,Pune,Tamil Nadu,56,Senior,Female,Fashion,Mobile,Women Kurti,3215,1,30,NetBanking,2,No,1,Email
OD1825,4/4/2026,April,C923,Bangalore,West Bengal,34,Young Adult,Male,Home,Accessories,HP Laptop,17073,2,40,Card,7,No,4,Email
OD1826,4/5/2026,April,C216,Jaipur,Karnataka,56,Senior,Male,Home,Footwear,Wall Clock,44565,2,10,UPI,4,No,2,Email
OD1827,4/6/2026,April,C233,Kolkata,Tamil Nadu,39,Adult,Female,Fashion,Footwear,HP Laptop,62325,1,5,COD,5,Yes,1,Referral
OD1828,4/7/2026,April,C157,Kolkata,Karnataka,43,Adult,Male,Home,Kitchen,Prestige Cooker,20712,3,20,Card,8,No,4,Ads
OD1829,4/8/2026,April,C655,Delhi,Tamil Nadu,42,Adult,Male,Fashion,Mobile,Prestige Cooker,66650,2,10,COD,3,Yes,2,Email
OD1830,4/9/2026,April,C784,Mumbai,Maharashtra,34,Young Adult,Male,Fashion,Mobile,Redmi Phone,51405,1,5,NetBanking,8,No,3,Organic
OD1831,4/10/2026,April,C771,Delhi,Maharashtra,30,Young Adult,Male,Home,Furniture,Wall Clock,962,2,30,NetBanking,5,No,4,Email
OD1832,4/11/2026,April,C272,Chennai,Rajasthan,37,Adult,Female,Electronics,Mobile,Samsung Phone,32472,3,0,Card,7,No,2,Organic
OD1833,4/12/2026,April,C928,Bangalore,Maharashtra,42,Adult,Female,Home,Accessories,Prestige Cooker,21150,3,0,UPI,8,Yes,1,Referral
OD1834,4/13/2026,April,C914,Pune,Rajasthan,21,Young Adult,Male,Electronics,Clothing,Redmi Phone,69193,3,20,NetBanking,7,No,2,Organic
OD1835,4/14/2026,April,C248,Ahmedabad,Maharashtra,27,Young Adult,Female,Fashion,Mobile,Prestige Cooker,20507,1,10,COD,7,No,3,Email
OD1836,4/15/2026,April,C179,Hyderabad,Maharashtra,20,Young Adult,Male,Fashion,Mobile,Prestige Cooker,38684,1,30,COD,2,No,4,Email
OD1837,4/16/2026,April,C985,Hyderabad,Maharashtra,58,Senior,Female,Electronics,Furniture,Samsung Phone,35479,3,5,Card,6,No,4,Ads
OD1838,4/17/2026,April,C312,Delhi,Karnataka,35,Young Adult,Female,Fashion,Decor,Boat Earphones,23003,1,5,COD,7,No,4,Referral
OD1839,4/18/2026,April,C302,Chennai,Telangana,53,Adult,Female,Electronics,Laptop,Men T-Shirt,55469,3,0,UPI,8,No,3,Organic
OD1840,4/19/2026,April,C863,Bangalore,Rajasthan,39,Adult,Male,Electronics,Decor,Office Chair,17265,1,30,NetBanking,8,No,1,Referral
OD1841,4/20/2026,April,C328,Jaipur,Tamil Nadu,51,Adult,Female,Fashion,Furniture,Prestige Cooker,12194,3,40,COD,8,No,4,Email
OD1842,4/21/2026,April,C775,Hyderabad,Maharashtra,25,Young Adult,Male,Electronics,Decor,Prestige Cooker,18295,2,20,COD,5,No,1,Ads
OD1843,4/22/2026,April,C326,Bangalore,Karnataka,57,Senior,Male,Home,Furniture,Women Kurti,43042,3,0,NetBanking,3,No,2,Email
OD1844,4/23/2026,April,C758,Pune,Karnataka,36,Adult,Male,Home,Accessories,Office Chair,15058,3,0,Card,7,Yes,1,Email
OD1845,4/24/2026,April,C631,Nagpur,Karnataka,59,Senior,Female,Fashion,Kitchen,Samsung Phone,33638,1,20,COD,9,No,1,Email
OD1846,4/25/2026,April,C540,Chennai,Rajasthan,58,Senior,Female,Fashion,Mobile,HP Laptop,9301,1,10,Card,7,No,4,Organic
OD1847,4/26/2026,April,C501,Mumbai,Telangana,54,Adult,Female,Electronics,Furniture,Wall Clock,40704,1,5,Card,7,No,5,Email
OD1848,4/27/2026,April,C146,Bangalore,Rajasthan,23,Young Adult,Male,Electronics,Furniture,Prestige Cooker,34658,1,10,COD,9,No,5,Referral
OD1849,4/28/2026,April,C332,Pune,Tamil Nadu,43,Adult,Female,Electronics,Laptop,Men T-Shirt,12015,1,30,UPI,2,No,3,Referral
OD1850,4/29/2026,April,C404,Jaipur,Telangana,51,Adult,Male,Electronics,Furniture,Wall Clock,50991,1,40,Card,7,No,3,Ads
OD1851,4/30/2026,April,C625,Ahmedabad,Delhi,23,Young Adult,Female,Home,Footwear,Office Chair,29585,2,15,COD,5,No,5,Referral
OD1852,5/1/2026,May,C242,Mumbai,Gujarat,54,Adult,Female,Home,Kitchen,Wall Clock,30979,3,15,Card,4,No,2,Email
OD1853,5/2/2026,May,C514,Ahmedabad,Karnataka,50,Adult,Female,Fashion,Mobile,Boat Earphones,52590,3,15,NetBanking,6,No,4,Email
OD1854,5/3/2026,May,C612,Jaipur,Rajasthan,39,Adult,Male,Electronics,Mobile,Prestige Cooker,48265,3,20,UPI,8,No,4,Referral
OD1855,5/4/2026,May,C472,Pune,Delhi,38,Adult,Female,Electronics,Laptop,Wall Clock,39236,2,0,UPI,7,No,2,Ads
OD1856,5/5/2026,May,C665,Hyderabad,West Bengal,23,Young Adult,Male,Fashion,Accessories,HP Laptop,9764,3,40,NetBanking,2,Yes,2,Ads
OD1857,5/6/2026,May,C985,Ahmedabad,Rajasthan,23,Young Adult,Male,Electronics,Mobile,HP Laptop,15885,2,10,NetBanking,5,No,5,Referral
OD1858,5/7/2026,May,C358,Mumbai,Maharashtra,21,Young Adult,Male,Electronics,Footwear,Prestige Cooker,37924,2,5,Card,7,No,3,Organic
OD1859,5/8/2026,May,C755,Delhi,Gujarat,47,Adult,Female,Electronics,Mobile,Nike Shoes,43753,2,15,NetBanking,9,No,2,Organic
OD1860,5/9/2026,May,C570,Kolkata,Maharashtra,28,Young Adult,Male,Electronics,Footwear,HP Laptop,54133,3,10,UPI,2,Yes,3,Organic
OD1861,5/10/2026,May,C111,Bangalore,Telangana,47,Adult,Female,Electronics,Kitchen,Wall Clock,48161,2,15,NetBanking,4,No,1,Organic
OD1862,5/11/2026,May,C429,Hyderabad,Gujarat,48,Adult,Female,Fashion,Kitchen,Redmi Phone,10642,3,40,COD,3,No,4,Referral
OD1863,5/12/2026,May,C835,Ahmedabad,Rajasthan,41,Adult,Male,Electronics,Clothing,HP Laptop,16080,3,15,COD,7,No,5,Ads
OD1864,5/13/2026,May,C883,Nagpur,Tamil Nadu,26,Young Adult,Male,Fashion,Clothing,Office Chair,67942,1,5,Card,5,No,4,Email
OD1865,5/14/2026,May,C457,Bangalore,Delhi,20,Young Adult,Female,Electronics,Footwear,Nike Shoes,29923,1,30,UPI,2,No,5,Email
OD1866,5/15/2026,May,C507,Delhi,Tamil Nadu,48,Adult,Male,Home,Accessories,Wall Clock,42483,2,30,COD,9,No,1,Referral
OD1867,5/16/2026,May,C767,Jaipur,Rajasthan,57,Senior,Female,Home,Mobile,Samsung Phone,42004,2,40,NetBanking,2,No,4,Email
OD1868,5/17/2026,May,C472,Kolkata,Telangana,54,Adult,Female,Home,Furniture,Women Kurti,63198,3,30,COD,7,No,1,Organic
OD1869,5/18/2026,May,C107,Pune,Maharashtra,53,Adult,Female,Home,Mobile,Samsung Phone,27456,2,20,COD,2,No,5,Ads
OD1870,5/19/2026,May,C221,Delhi,Gujarat,41,Adult,Male,Fashion,Clothing,Boat Earphones,25963,2,0,Card,3,No,2,Referral
OD1871,5/20/2026,May,C447,Delhi,Tamil Nadu,48,Adult,Male,Fashion,Decor,Women Kurti,24148,3,20,NetBanking,2,Yes,4,Ads
OD1872,5/21/2026,May,C775,Jaipur,Rajasthan,23,Young Adult,Female,Electronics,Furniture,Boat Earphones,42564,2,10,NetBanking,8,No,1,Referral
OD1873,5/22/2026,May,C189,Chennai,Tamil Nadu,19,Young Adult,Female,Home,Footwear,Women Kurti,35257,2,20,NetBanking,6,No,4,Referral
OD1874,5/23/2026,May,C747,Jaipur,Rajasthan,37,Adult,Male,Fashion,Furniture,Women Kurti,6095,3,10,Card,8,Yes,4,Referral
OD1875,5/24/2026,May,C797,Chennai,Maharashtra,45,Adult,Female,Electronics,Decor,Redmi Phone,16873,3,10,NetBanking,6,No,4,Referral
OD1876,5/25/2026,May,C415,Chennai,Gujarat,28,Young Adult,Male,Electronics,Mobile,Men T-Shirt,4274,1,0,NetBanking,2,No,3,Ads
OD1877,5/26/2026,May,C277,Hyderabad,Delhi,21,Young Adult,Male,Fashion,Mobile,Office Chair,27887,3,5,COD,9,No,1,Email
OD1878,5/27/2026,May,C639,Hyderabad,Maharashtra,32,Young Adult,Male,Home,Accessories,Samsung Phone,21528,1,40,COD,9,Yes,1,Referral
OD1879,5/28/2026,May,C831,Mumbai,Tamil Nadu,23,Young Adult,Female,Electronics,Laptop,HP Laptop,54138,2,0,NetBanking,7,No,4,Organic
OD1880,5/29/2026,May,C968,Ahmedabad,Delhi,47,Adult,Male,Home,Furniture,Wall Clock,15144,3,40,UPI,9,Yes,2,Referral
OD1881,5/30/2026,May,C140,Ahmedabad,Rajasthan,55,Adult,Female,Home,Clothing,Nike Shoes,31604,3,30,UPI,6,Yes,4,Ads
OD1882,5/31/2026,May,C839,Pune,Delhi,19,Young Adult,Female,Home,Decor,Office Chair,14167,3,30,NetBanking,5,No,3,Referral
OD1883,6/1/2026,June,C803,Ahmedabad,Rajasthan,32,Young Adult,Male,Electronics,Decor,Boat Earphones,16459,2,20,UPI,6,No,5,Organic
OD1884,6/2/2026,June,C601,Hyderabad,Maharashtra,28,Young Adult,Female,Home,Decor,Redmi Phone,11856,1,10,Card,8,No,3,Ads
OD1885,6/3/2026,June,C244,Mumbai,Tamil Nadu,25,Young Adult,Male,Electronics,Clothing,Boat Earphones,65103,2,15,COD,2,Yes,2,Referral
OD1886,6/4/2026,June,C300,Mumbai,Telangana,43,Adult,Male,Home,Laptop,Men T-Shirt,52295,2,15,Card,7,No,4,Organic
OD1887,6/5/2026,June,C823,Chennai,Tamil Nadu,22,Young Adult,Female,Electronics,Mobile,Nike Shoes,16303,3,40,COD,4,Yes,1,Ads
OD1888,6/6/2026,June,C560,Jaipur,Rajasthan,23,Young Adult,Female,Home,Accessories,Redmi Phone,15125,1,10,UPI,7,No,4,Referral
OD1889,6/7/2026,June,C831,Pune,Karnataka,43,Adult,Female,Fashion,Accessories,Boat Earphones,28631,2,40,UPI,7,No,2,Organic
OD1890,6/8/2026,June,C851,Chennai,Gujarat,21,Young Adult,Female,Home,Clothing,Men T-Shirt,8450,3,0,NetBanking,7,No,1,Ads
OD1891,6/9/2026,June,C657,Jaipur,West Bengal,36,Adult,Male,Home,Accessories,Wall Clock,6948,2,5,UPI,5,Yes,3,Referral
OD1892,6/10/2026,June,C646,Ahmedabad,Telangana,37,Adult,Male,Electronics,Decor,Wall Clock,19564,2,0,UPI,3,No,5,Ads
OD1893,6/11/2026,June,C352,Chennai,Delhi,50,Adult,Male,Electronics,Kitchen,Boat Earphones,9629,3,10,NetBanking,8,No,5,Organic
OD1894,6/12/2026,June,C489,Bangalore,Telangana,37,Adult,Female,Home,Laptop,Office Chair,62786,3,10,NetBanking,2,Yes,4,Referral
OD1895,6/13/2026,June,C693,Ahmedabad,Gujarat,29,Young Adult,Female,Fashion,Mobile,Nike Shoes,52201,1,5,COD,3,Yes,3,Referral
OD1896,6/14/2026,June,C982,Jaipur,Delhi,18,Young Adult,Female,Fashion,Kitchen,Prestige Cooker,37492,2,40,UPI,4,No,2,Referral
